PRS_NAT;PRS_NAT_STA;PRS_NAT_CB2;PRS_NAT_LIB;NAT_SOI_TOP;TDM_NAT_AFF;PRS_NAT_TDM;NAT_CPL_ACT;CCA_CPL_COD;PRN_AID_TOP;PRS_SPP_TOP;TOP_SNI;TYA_COD;CEL_TYP;TOP_PRS_SOI;PRS_NAT_RGT;TOP_TRF_OPP;PRS_NAT_OBS;TEC_COL
9711;99;LYA/LYB/LYJ/LYT;PRIME DE LAYETTE (CLERCS ET  EMPLOYES DE NOTAIRES);0;9;99;0;;0;;0;Z;;0;0;;;0
9712;99;VOY;ALLOCATION VOYAGE DES ENFANTS A LA COLONIE DU PRARIAND (CLERCS ET EMPLOYES DE NOTAIRES);0;9;99;0;;0;;0;Z;21;0;0;;fermé le 31/12/2008;0
9713;99;COL;AIDE AUX SEJOURS DES ENFANTS (CLERCS ET EMPLOYES DE NOTAIRES);0;9;99;0;;0;;0;Z;21;0;0;;;0
9714;99;FAM;ALLOCATION VACANCES (CLERCS ET EMPLOYES DE NOTAIRES);0;9;99;0;;0;;0;Z;21;0;0;;;0
9715;99;SSO;AIDES FINANCIERES INDIVIDUELLES OPTIQUE;0;9;99;0;;0;;0;Z;21;0;0;;;0
9716;99;SSD;ACTION SOCIALE DENTAIRE;0;9;99;0;;0;;0;Z;21;0;0;;;0
9717;99;SSA;ACTION SOCIALE AUDITIF;0;9;99;0;;0;;0;Z;21;0;0;;;0
9718;99;CCT;ACTION SOCIALE CURE THERMALE;0;9;99;0;;0;;0;Z;21;0;0;;" fermé le 01/01/2000";0
9719;99;SEJ;AIDES FINANCIERES INDIVIDUELLES HOSPITALISATION;0;9;99;0;;0;;0;Z;21;0;0;;;0
9721;99;DIF;AIDES FINANCIERES INDIVIDUELLES DIFFICULTES FINANCIERES;0;9;99;0;;0;;0;Z;21;0;0;;;0
2117;99;NN2;SUPPLEMENT NEONATOLOGIE 2;0;9;99;0;;0;;0;Z;22;0;0;;;0
2118;99;NN3;SUPPLEMENT NEONATOLOGIE 3;0;9;99;0;;0;;0;Z;22;0;0;;;0
2119;99;SDC;SUPPLEMENT DEFIBRILLATEUR;0;9;99;1;13;0;;0;Z;22;0;0;;;0
2120;99;DTC;DIFFERENTIEL TARIFAIRE CLINIQUE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2121;99;D01;HEMODIALYSE EN CENTRE OU EN UNITE DE DIALYSE MEDICALISEE;0;9;99;0;;0;;0;Z;;0;0;;fermé le 29/02/2008;0
2122;99;D02;AUTODIALYSE SIMPLE OU ASSISTEE;0;9;99;0;;0;;0;Z;;0;0;;fermé le 29/02/2008;0
2123;99;D03;ENTRAINEMENT A L HEMODIALYSE A DOMICILE ET A L AUTODIALYSE;0;9;99;0;;0;;0;Z;;0;0;;fermé le 29/02/2008;0
2124;99;D04;ENTRAINEMENT A LA DPA;0;9;99;0;;0;;0;Z;;0;0;;fermé le 29/02/2008;0
2125;99;D05;ENTRAINEMENT A LA DPCA;0;9;99;0;;0;;0;Z;;0;0;;fermé le 29/02/2008;0
2126;99;D06;HEMODIALYSE A DOMICILE;0;9;99;0;;0;;0;Z;;0;0;;fermé le 29/02/2008;0
2127;99;D07;DIALYSE PERITONEALE AUTOMATISEE (DPA);0;9;99;0;;0;;0;Z;;0;0;;fermé le 29/02/2008;0
2128;99;D08;DIALYSE PERITONEALE CONTINUE AMBULATOIRE (DPCA);0;9;99;0;;0;;0;Z;;0;0;;fermé le 29/02/2008;0
2129;99;D09;FORFAIT D'HEMODIALYSE EN CENTRE;0;9;99;0;;0;;0;Z;;0;0;;fermé le 01/03/2013;0
2131;99;D10;FORFAIT D HEMODIALYSE EN CENTRE POUR ENFANT;0;9;99;0;;0;;0;Z;;0;0;;fermé le 01/03/2013;0
2132;99;D11;FORFAIT D HEMODIALYSE EN UNITE DE DIALYSE MEDICALISEE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2133;99;DTP;DIALYSE TIERCE PERSONNE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2134;99;D12;FORFAIT D AUTODIALYSE SIMPLE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2135;99;D13;FORFAIT D AUTODIALYSE ASSISTEE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2136;99;D14;FORFAIT D HEMODIALYSE A DOMICILE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2137;99;D15;FORFAIT DE DIALYSE PERITONEALE AUTOMATISEE (DPA);0;9;99;0;;0;;0;Z;22;0;0;;;0
2138;99;D16;FORFAIT DE DIALYSE PERITONEALE CONTINUE AMBULATOIRE (DPCA);0;9;99;0;;0;;0;Z;22;0;0;;;0
2139;99;D17;FORFAIT D ENTRAINEMENT A L HEMODIALYSE A  DOMICILE ET AUTODIALYSE;0;9;99;0;;0;;0;Z;;0;0;;fermé le 01/03/2013;0
2140;99;D18;FORFAIT D ENTRAINEMENT A LA DIALYSE PERITONEALE AUTOMATISEE;0;9;99;0;;0;;0;Z;;0;0;;fermé le 01/03/2013;0
2141;99;CPC;FRAIS DE CHAMBRE PARTICULIERE POUR CONVENANCE PERSONNELLE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2142;99;D19;FORFAIT D ENTRAINEMENT A DIALYSE PERITONEALE CONTINUE AMBULATOIRE;0;9;99;0;;0;;0;Z;;0;0;;fermé le 01/03/2013;0
2143;99;D20;FF D ENTRAINEMENT A LA DIALYSE PERITONEALE AUTOMATISEE A DOMICILE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2144;99;D21;FF D ENTRAINEMENT A LA DIALYSE PERITONEALE CONTINUE AMBULATOIRE A DOMICILE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2145;99;D22;FORFAIT DE DIALYSE PERITONEALE AUTOMATISE POUR HOSPITALISATION DE 3 A 6 JOURS;0;9;99;0;;0;;0;Z;22;0;0;;;0
2146;99;D23;FORFAIT DE DIALYSE PERITONEALE CONTINUE AMBULATOIRE POUR HOSPITALISATION DE 3 A 6 JOURS;0;9;99;0;;0;;0;Z;22;0;0;;;0
2147;99;D24;FORFAIT D'ENTRAINEMENT A L'HEMODIALYSE EN UNITE DE DIALYSE MEDICALISEE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2150;99;VDE;VIDEOCAPSULE;0;9;99;0;;0;;1;T;21;0;10;;;0
2151;99;REA;SUPPLEMENT REANIMATION;0;9;99;0;;0;;0;Z;22;0;0;;;0
2152;99;SRC;SUPPLEMENT SURVEILLANCE CONTINUE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2153;99;STF;FORFAIT SOINS INTENSIFS;0;9;99;0;;0;;0;Z;22;0;0;;;0
2154;99;REP;REANIMATION PEDIATRIQUE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2155;99;SE1;FORFAIT ENVIRONNEMENT HOSPITALIER 1;0;9;99;0;;0;;0;Z;22;0;0;;;0
2156;99;SE2;FORFAIT ENVIRONNEMENT HOSPITALIER 2;0;9;99;0;;0;;0;Z;22;0;0;;;0
2157;99;SE3;FORFAIT ENVIRONNEMENT HOSPITALIER 3;0;9;99;0;;0;;0;Z;22;0;0;;;0
2158;99;SE4;FORFAIT ENVIRONNEMENT HOSPITALIER 4;0;9;99;0;;0;;0;Z;22;0;0;;;0
2159;99;FSD;FORFAIT DE SECURITE DERMATOLOGIQUE;1;9;99;0;;0;;1;T;20;0;49;;;0
2160;99;MGS;MISSION D'INTERET GENERAL SSR;0;9;99;0;;0;;0;Z;22;0;0;;;0
2161;99;MGC;FORFAIT MISSION D INTERET GENERAL D AIDE A LA CONTRACTUALISATION;0;9;99;0;;0;;0;Z;22;0;0;;;0
2162;99;FHT;FORFAIT HAUTE TECHNICITE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2163;99;DIP;SUPPLEMENT JOURNALIER DIALYSE PERITONEALE;0;9;99;1;13;0;;0;Z;22;0;0;;;0
2164;99;APE;ADMINISTRATION DE PRODUITS ET PRESTATIONS EN ENVIRONNEMENT HOSPITALIER;0;9;99;0;;0;;0;Z;22;0;0;;;0
2165;99;FPI;FORFAIT PRESTATION INTERMEDIAIRE;0;9;99;0;;0;;0;Z;22;0;0;;fermé le 01/03/2020;0
2166;99;AP2;ADMINISTRATION DE MEDICAMENTS EN ENVIRONNEMENT HOSPITALIER;0;9;99;0;;0;;0;Z;22;0;0;;fermé le 01/03/2020;0
2167;99;SE5;FORFAIT ENVIRONNEMENT HOSPITALIER 5;0;9;99;0;;0;;0;Z;22;0;0;;fermé le 01/03/2020;0
2168;99;SE6;FORFAIT ENVIRONNEMENT HOSPITALIER 6;0;9;99;0;;0;;0;Z;22;0;10;;fermé le 01/03/2020;0
2170;99;FIP;FIR ETS PRIVES;0;9;99;0;;0;;0;Z;22;0;0;;;0
2171;99;DTA;DIFFERENTIEL TARIFAIRE AME;0;9;99;0;;0;;0;Z;22;0;0;;;0
2172;99;DTM;DIFFERENTIEL TARIFAIRE MIGRANTS;0;9;99;0;;0;;0;Z;22;0;0;;;0
2173;99;DPC;DIFFERENTIEL PSY REGLEMENTAIRE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2174;99;DPA;DIFFERENTIEL PSY AME;0;9;99;0;;0;;0;Z;22;0;0;;;0
2175;99;DPM;DIFFERENTIEL PSY MIGRANTS;0;9;99;0;;0;;0;Z;22;0;0;;;0
2176;99;DSC;DIFFERENTIEL SSR REGLEMENTAIRE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2177;99;DSA;DIFFERENTIEL SSR AME;0;9;99;0;;0;;0;Z;22;0;0;;;0
2178;99;DSM;DIFFERENTIEL SSR MIGRANTS;0;9;99;0;;0;;0;Z;22;0;0;;;0
2181;99;PO1;PRELEVEMENT D ORGANE 1;0;9;99;0;;0;;0;Z;22;0;0;;;0
2182;99;PO2;PRELEVEMENT D ORGANE 2;0;9;99;0;;0;;0;Z;22;0;0;;;0
2183;99;PO3;PRELEVEMENT D ORGANE 3;0;9;99;0;;0;;0;Z;22;0;0;;;0
2184;99;CPO;COORDINATION PRELEVEMENT D ORGANES;0;9;99;0;;0;;0;Z;22;0;0;;;0
2185;99;PO4;PRELEVEMENT D ORGANE 4;0;9;99;0;;0;;0;Z;22;0;0;;;0
2186;99;PO5;PRELEVEMENT D'ORGANE 5;0;9;99;0;;0;;0;Z;22;0;0;;;0
2187;99;PO6;PRELEVEMENT D'ORGANE 6;0;9;99;0;;0;;0;Z;22;0;0;;;0
2188;99;PO7;PRELEVEMENT D'ORGANE 7;0;9;99;0;;0;;0;Z;22;0;0;;;0
2189;99;PO8;PRELEVEMENT D'ORGANE 8;0;9;99;0;;0;;0;Z;22;0;0;;;0
2190;99;PO9;PRELEVEMENT D'ORGANE 9;0;9;99;0;;0;;0;Z;22;0;0;;;0
2191;99;POA;PRELEVEMENT D'ORGANE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2195;99;ANT;SUPPLEMENT ANTEPARTUM;0;9;99;0;;0;;0;Z;22;0;0;;;0
2196;99;RAP;SUPPLEMENT RADIOTHERAPIE PEDIATRIQUE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2201;99;;BUDGET GLOBAL;0;9;99;0;;0;;0;Z;;0;0;;Pas  d information sur la prestation;0
2202;99;;MEDICALISATION DES PERSONNES AGEES;0;9;99;0;;0;;0;Z;;0;0;;Pas  d information sur la prestation;0
2203;99;;SSAD : SERVICE DE SOINS A DOMICILE;0;9;99;0;;0;;0;Z;;0;0;;Pas  d information sur la prestation;0
2204;99;;CAMSP: CENTRE ACTION MEDICO-SOCIALE PRECOCE;0;9;99;0;;0;;0;Z;;0;0;;Pas  d information sur la prestation;0
2205;99;;CCAA : CENTRE DE CURE AMBULATOIRE EN ALCOOLOGIE;0;9;99;0;;0;;0;Z;;0;0;;Pas  d information sur la prestation;0
2206;99;VIH;VIH;0;9;99;0;;0;;0;Z;;0;0;;;0
2207;99;R2M;REORIENTATION URGENCE 2 MILIEU NUIT;0;9;99;0;;0;;0;Z;22;0;10;;;0
2208;99;R1M;REORIENTATION URGENCE 1 MILIEU NUIT;0;9;99;0;;0;;0;Z;22;0;10;;;0
2209;99;FHM;FORFAIT CONSULTATION URGENCE HOPITAL MILIEU NUIT;0;9;99;0;;0;;0;Z;22;0;10;;;0
2210;99;FHN;FORFAIT CONSULTATION URGENCE HOPITAL NUIT;0;9;99;0;;0;;0;Z;22;0;10;;;0
2211;99;PJ;FRAIS DE SEJOUR;0;9;99;0;;0;;0;Z;22;0;0;;;0
2212;99;PMS;MAJORATION PMSI;0;9;99;0;;0;;0;Z;22;0;0;;;0
2213;99;PJE;FRAIS DE SEJOUR IME;0;9;99;0;;0;;0;Z;22;0;0;;;0
2214;99;SGJ;SUPPLEMENT DEROGATOIRE SG SUR PRESTATION SEJOUR NON REMBOURSABLE (CNMSS);0;9;99;0;;0;;0;Z;20;0;0;;;0
2215;99;DSJ;SUPPLEMENT DEROGATOIRE SG SUR PRESTATION SEJOUR REMBOURSABLE (CNMSS);0;9;99;1;29;0;;0;Z;20;0;0;;;0
2216;99;FCP;FORFAIT CONSULTATION URGENCE PRIVE;0;9;99;0;;0;;0;Z;22;0;10;;;0
2217;99;FCH;FORFAIT CONSULTATION URGENCE HOPITAL;0;9;99;0;;0;;0;Z;22;0;10;;;0
2218;99;RU1;REORIENTATION URGENCE 1;0;9;99;0;;0;;0;Z;22;0;10;;;0
2219;99;RU2;REORIENTATION URGENCE 2;0;9;99;0;;0;;0;Z;22;0;10;;;0
2220;99;FHF;FORFAIT CONSULTATION URGENCE HOPITAL FERIE;0;9;99;0;;0;;0;Z;22;0;10;;;0
2221;99;SHO;SUPPLEMENT CHAMBRE PARTICULIERE;0;9;99;1;13;0;;0;Z;22;0;0;;;0
2222;99;SSM;SUPPLEMENT POUR SURVEILLANCE DU MALADE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2223;99;HNN;FRAIS D  HOSPITALISATION DU NOUVEAU-NE DONNANT LIEU A FACTURATION EN SUPPLEMENT DE L  HOSPITALISATION DE LA MERE EN MAISON DE REPOS;0;9;99;0;;0;;0;Z;;0;0;;fermé le 30/04/2003;0
2224;99;SCH;SUPPLEMENT POUR  CHAMBRE CHAUDE;0;9;99;1;13;0;;0;Z;;0;0;;" fermé le 30/04/2003";0
2225;99;SIN;SUPPLEMENT POUR INCUBATEUR;0;9;99;1;13;0;;0;Z;;0;0;;" fermé le 30/04/2003";0
2226;99;SPB;SUPPLEMENT POUR CHAMBRE PLOMBEE;0;9;99;1;13;0;;0;Z;;0;0;;" fermé le 30/04/2003";0
2227;99;SAP;SUPPLEMENT POUR ALIMENTATION PARENTERALE;0;9;99;1;13;0;;0;Z;;0;0;;fermé le 30/04/2003;0
2228;99;R1N;REORIENTATION URGENCE 1 NUIT;0;9;99;0;;0;;0;Z;22;0;10;;;0
2229;99;FNN;FORFAIT PRISE EN CHARGE DU NOUVEAU NE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2230;99;PJL;PRIX DE JOURNEE REGIME LOCAL;0;9;99;0;;0;;0;Z;22;0;0;;;0
2231;99;PHJ;FORFAIT PHARMACEUTIQUE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2232;99;FTO;FORFAIT TRANSPLANTATION D  ORGANE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2233;99;R2N;REORIENTATION URGENCE 2 NUIT;0;9;99;0;;0;;0;Z;22;0;10;;;0
2234;99;ENT;FORFAIT D  ENTREE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2235;99;ANP;FORFAIT D  ACTIVITE NON PROGRAMMEE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2236;99;FCO;FORFAIT CONSOMMABLE CARDIOLOGIE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2237;99;PJC;PART COMPLEMENTAIRE AIDE MEDICALE ETAT;0;9;99;0;;0;;0;Z;22;0;0;;;0
2238;99;ATU;FORFAIT D ACCUEIL ET DE TRAITEMENT DES URGENCES;0;9;99;0;;0;;0;Z;22;0;0;;;0
2239;99;FAU;FORFAIT ANNUEL D URGENCE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2240;99;TJC;TARIF JOURNALIER COMPLEMENTAIRE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2241;99;FSO;FRAIS DE SALLE D  OPERATION;0;9;99;0;;0;;0;Z;22;0;0;;;0
2242;99;ARE;FRAIS D  ANESTHESIE ET REANIMATION;0;9;99;0;;0;;0;Z;22;0;0;;;0
2243;99;FE;FRAIS D  ENVIRONNEMENT;0;9;99;0;;0;;0;Z;22;0;0;;;0
2244;99;I02;Forfait Innovation ARGUS II;0;9;99;0;;0;;0;Z;22;0;0;;;0
2245;99;FST;FRAIS DE SALLE D  ACCOUCHEMENT;0;9;99;0;;0;;0;Z;22;0;0;;;0
2246;99;FSG;FRAIS DE SALLE D  ACCOUCHEMENT MULTIPLE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2247;99;FSY;FORFAIT PSYCHIATRIE  DE SECURITE - HOSPITALISATION AVEC HEBERGEMENT;0;9;99;0;;0;;0;Z;22;0;0;;;0
2248;99;I01;Forfait Innovation HIFU;0;9;99;0;;0;;0;Z;22;0;0;;;0
2249;99;FAI;FORFAIT ACTIVITE ISOLE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2250;99;FJC;FORFAIT JOURNALIER AIDE MEDICALE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2251;99;FJ;FORFAIT JOURNALIER;0;9;99;1;12;0;;0;Z;22;0;0;;;0
2252;99;FJA;FORFAIT JOURNALIER DE SORTIE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2257;99;FJO;FJ TRANSPLANTATION ORGANES;0;9;99;0;;0;;0;Z;22;0;0;;;0
2258;99;FSJ;FORFAIT DE SOINS JOURNALIER;0;9;99;0;;0;;0;Z;22;0;0;;;0
2259;99;;SAISIE MANUELLE DES SEJOURS POUR LEQUELS LE FJ EST SUPERIEUR AU TM;0;9;99;0;;0;;0;Z;;0;0;;Saisie manuelle Qualiflux;0
2260;99;HPC;FORFAIT HOPITAL PROXIMITE COMPLEMENTAIRE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2261;99;FA1;FORFAIT ACCUEIL DU PATIENT N 1;0;9;99;0;;0;;0;Z;22;0;0;;;0
2262;99;FA2;FORFAIT ACCUEIL DU PATIENT N 2;0;9;99;0;;0;;0;Z;22;0;0;;;0
2263;99;IFQ;FORFAIT IFAQ;0;9;99;0;;0;;0;Z;22;0;0;;;0
2264;99;IFZ;FORFAIT IFAQ SSR;0;9;99;0;;0;;0;Z;22;0;0;;;0
2265;99;DMA;DOTATION MODULEE A L'ACTIVITE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2266;99;I03;FORFAIT INNOVATION ECHOPULSE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2267;99;I04;FORFAIT INNOVATION METAGLUT1;0;9;99;0;;0;;0;Z;22;0;0;;;0
2268;99;I05;FORFAIT INNOVATION RETINA;0;9;99;0;;0;;0;Z;22;0;0;;;0
2269;99;PC1;FORFAIT PATHOLOGIE CHRONIQUE 1;0;9;99;0;;0;;0;Z;22;0;0;;;0
2270;99;PC2;FORFAIT PATHOLOGIE CHRONIQUE 2;0;9;99;0;;0;;0;Z;22;0;0;;;0
2271;99;AS1;FORFAIT HPT GROUPE 1;0;9;99;0;;0;;0;Z;22;0;0;;;0
2272;99;AS2;FORFAIT HPT GROUPE 1.2;0;9;99;0;;0;;0;Z;22;0;0;;;0
2273;99;AS3;FORFAIT HPT 15 %;0;9;99;0;;0;;0;Z;22;0;0;;;0
2274;99;AS4;FORFAIT HPT GROUPE 2 + FAS1;0;9;99;0;;0;;0;Z;22;0;0;;;0
2275;99;AS5;FORFAIT HPT GROUPE 2 + FAS2;0;9;99;0;;0;;0;Z;22;0;0;;;0
2276;99;I07;FORFAIT INNOVATION WISE CRT;0;9;99;0;;0;;0;Z;22;0;10;;;0
2277;99;R1F;REORIENTATION URGENCE 1 FERIE;0;9;99;0;;0;;0;Z;22;0;10;;;0
2278;99;R2F;REORIENTATION URGENCE 2 FERIE;0;9;99;0;;0;;0;Z;22;0;10;;;0
2279;99;I08;FORFAIT INNOVATION DNERVA;0;9;99;0;;0;;0;Z;22;0;10;;;0
2282;99;PAT;PARTICIPATION ASSURE TRANSITOIRE;1;9;99;1;16;0;;0;Z;;0;0;;fermé le 30/09/2007;0
2283;99;PAH;PARTICIPATION ASSURE HOSPITALISATION PUBLIQUE (C2S + AME);0;9;99;1;16;0;;0;Z;22;0;0;;;0
2284;99;PAJ;PARTICIPATION ASSURE HOSPITALISATION PUBLIQUE (REGIME LOCAL);0;9;99;1;16;0;;0;Z;22;0;0;;;0
2285;99;PAS;PARTICIPATION ASSURE SUR SEJOUR;0;9;99;1;16;0;;0;Z;22;0;0;;;0
2315;99;PPC;" APPAREILLAGE VENTILATION PRESSION POSITIVE CONTINUE";0;9;99;0;;0;;0;Z;22;0;0;;;0
2321;99;FPA/FS;FORFAIT - LONG SEJOUR PERSONNES AGEES;0;9;99;0;;0;;0;Z;;0;0;;;0
2331;99;SNS;RADIUMTHERAPIE ET CHIMIOTHERAPIE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2332;99;RF/SNS;READAPTATION FONCTIONNELLE;0;9;99;0;;0;;0;Z;;0;0;;;0
2333;99;RP/FS;REEDUCATION PROFESSIONNELLE;0;9;99;0;;0;;0;Z;;0;0;;;0
2334;99;FSE/SNS;SEANCE D  HEMODIALYSE;0;9;99;0;;0;;0;Z;;0;0;;FSE fermé le 28/02/2005;0
2335;99;FP;FORFAIT DE PANSEMENT;0;9;99;0;;0;;0;Z;21;0;0;;;0
2336;99;SNS;FORFAIT POUR CONSULTATION EN CENTRE MEDICO-PSYCHO PEDAGOGIQUE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2337;99;SD;SEANCE DE DIAGNOSTIC;0;9;99;0;;0;;0;Z;22;0;0;;;0
2338;99;FFM;FORFAIT PETIT MATERIEL;0;9;99;0;;0;;0;Z;22;0;0;;;0
2339;99;FS/SNS;AUTRES FORFAITS DIVERS (Y COMPRIS NUTRITION ENTERALE A DOMICILE);0;9;99;0;;0;;0;Z;;0;0;;;0
2341;99;SFC;SUPPLEMENT AU FORFAIT CHIMIOTHERAPIE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2342;99;RGD;FORFAIT POUR GARDE DE DEBUT DE NUIT EN ETABLIS. PRIVE;0;9;99;0;;0;;1;Z;20;0;47;;;0
2343;99;RGN;FORFAIT POUR GARDE DE NUIT OU SAMEDI APRES MIDI EN ETABLIS. PRIVE;0;9;99;0;;0;;1;Z;20;0;47;;;0
2344;99;FPG;FORFAIT DE GARDE NUIT ET FERIE EN ETABLIS. PRIVE;0;9;99;0;;0;;1;Z;20;0;47;;;0
2345;99;RAN;FORFAIT POUR ASTREINTE DE DEBUT DE NUIT EN ETABLIS. PRIVE;0;9;99;0;;0;;1;Z;20;0;47;;;0
2346;99;RAG;FORFAIT POUR ASTREINTE DE NUIT OU SAMEDI APRES MIDI EN ETABLIS. PRIVE;0;9;99;0;;0;;1;Z;20;0;47;;;0
2347;99;FPA;FORFAIT D'ASTREINTE NUIT ET FERIE EN ETABLIS. PRIVE;0;9;99;0;;0;;1;Z;20;0;47;;;0
2351;99;FTN;FORFAIT TECHNIQUE NORMAL IRMN -SCANNERS;1;9;99;0;;1;1;0;Z;22;0;0;;;0
2352;99;FTR;FORFAIT TECHNIQUE REDUIT IRMN -SCANNERS;1;9;99;0;;1;1;0;Z;22;0;0;;;0
2353;99;FTS;FORFAIT TECHNIQUE SCANNER (SPP expo amiante);1;9;99;0;;0;1;0;Z;22;0;0;;;0
2354;99;FTG;FORFAIT TECHNIQUE TOMOGRAPHIE;1;9;99;0;;0;1;0;Z;22;0;0;;;0
2355;99;N01;FORFAIT CONCOMMABLE MEDECINE NUCLEAIRE 01;1;9;99;0;;0;1;0;Z;22;0;0;;;0
2356;99;N02;FORFAIT CONSOMMABLE MEDECINE NUCLEAIRE 02;1;9;99;0;;0;1;0;Z;22;0;0;;;0
2357;99;N03;FORFAIT CONSOMMABLE MEDECINE NUCLEAIRE 03;1;9;99;0;;0;1;0;Z;22;0;0;;;0
2358;99;N04;FORFAIT CONSOMMABLE MEDECINE NUCLEAIRE 04;1;9;99;0;;0;1;0;Z;22;0;0;;;0
2359;99;N05;FORFAIT CONSOMMABLE MEDECINE NUCLEAIRE 05;1;9;99;0;;0;1;0;Z;22;0;0;;;0
2360;99;N06;FORFAIT CONSOMMABLE MEDECINE NUCLEAIRE 06;1;9;99;0;;0;1;0;Z;22;0;0;;;0
2361;99;N07;FORFAIT CONSOMMABLE MEDECINE NUCLEAIRE 07;1;9;99;0;;0;1;0;Z;22;0;0;;;0
2362;99;N08;FORFAIT CONSOMMABLE MEDECINE NUCLEAIRE 08;1;9;99;0;;0;1;0;Z;22;0;0;;;0
2363;99;N09;FORFAIT CONSOMMABLE MEDECINE NUCLEAIRE 09;1;9;99;0;;0;1;0;Z;22;0;0;;;0
2364;99;N10;FORFAIT CONSOMMABLE MEDECINE NUCLEAIRE 10;1;9;99;0;;0;1;0;Z;22;0;0;;;0
2365;99;N11;FORFAIT CONSOMMABLE MEDECINE NUCLEAIRE 11;1;9;99;0;;0;1;0;Z;22;0;0;;;0
2366;99;N12;FORFAIT CONSOMMABLE MEDECINE NUCLEAIRE 12;1;9;99;0;;0;1;0;Z;22;0;0;;;0
2367;99;N13;FORFAIT CONSOMMABLE MEDECINE NUCLEAIRE 13;1;9;99;0;;0;1;0;Z;22;0;0;;;0
2368;99;N14;FORFAIT CONSOMMABLE MEDECINE NUCLEAIRE 14;1;9;99;0;;0;1;0;Z;22;0;0;;;0
2369;99;N15;FORFAIT CONSOMMABLE MEDECINE NUCLEAIRE 15;1;9;99;0;;0;1;0;Z;22;0;0;;;0
2371;99;G1;TARIF SOINS GIR 1 ET 2;0;9;99;0;;0;;0;Z;22;0;0;;;0
2372;99;G2;TARIF SOINS GIR 3 ET 4;0;9;99;0;;0;;0;Z;22;0;0;;;0
2373;99;G3;TARIF SOINS GIR 5 ET 6;0;9;99;0;;0;;0;Z;22;0;0;;;0
2380;99;PY0;FORFAIT PSYCHIATRIE SEANCE COLL, 1 INTERVENANT 3 à 4H;0;9;99;0;;0;;0;Z;22;0;0;;;0
2381;99;PY1;FORFAIT PSYCHIATRIE SEANCE IND, 1 INTERVENANT 3 à 4H;0;9;99;0;;0;;0;Z;22;0;0;;;0
2382;99;PY2;FORFAIT PSYCHIATRIE SEANCE COLL, 2 INTERVENANTS 3 à 4H;0;9;99;0;;0;;0;Z;22;0;0;;;0
2383;99;PY3;FORFAIT PSYCHIATRIE SEANCE IND. 2 INTERVENANTS 3 à 4H;0;9;99;0;;0;;0;Z;22;0;0;;;0
2384;99;PY4;FORFAIT PSYCHIATRIE SEANCE COLL, 1 INTERVENANT 6 à 8H;0;9;99;0;;0;;0;Z;22;0;0;;;0
2385;99;PY5;FORFAIT PSYCHIATRIE SEANCE IND. 1 INTERVENANT 6 à 8H;0;9;99;0;;0;;0;Z;22;0;0;;;0
2386;99;PY6;FORFAIT PSYCHIATRIE SEANCE COLL, 2 INTERVENANT 6 à 8H;0;9;99;0;;0;;0;Z;22;0;0;;;0
2387;99;PY7;FORFAIT PSYCHIATRIE SEANCE IND. 2 INTERVENANTS 6 à 8H;0;9;99;0;;0;;0;Z;22;0;0;;;0
2388;99;PY8;FORFAIT PSYCHIATRIE DE SECURITE HOSPITALISATION SANS HEBERGEMENT;0;9;99;0;;0;;0;Z;22;0;0;;;0
